timestamp,pond-temperature,context_pond-temperature,date
1639480184281,22.69,{},2021-12-14 16:39:44.281000+05:30
1639479438157,22.81,{},2021-12-14 16:27:18.157000+05:30
1639479065873,22.75,{},2021-12-14 16:21:05.873000+05:30
1639478693569,22.81,{},2021-12-14 16:14:53.569000+05:30
1639478321248,22.88,{},2021-12-14 16:08:41.248000+05:30
1639477949674,22.75,{},2021-12-14 16:02:29.674000+05:30
1639477204179,22.75,{},2021-12-14 15:50:04.179000+05:30
1639476831862,22.81,{},2021-12-14 15:43:51.862000+05:30
1639476459330,22.69,{},2021-12-14 15:37:39.330000+05:30
1639476086914,22.56,{},2021-12-14 15:31:26.914000+05:30
1639475714507,22.63,{},2021-12-14 15:25:14.507000+05:30
1639475342168,22.75,{},2021-12-14 15:19:02.168000+05:30
1639474969774,22.63,{},2021-12-14 15:12:49.774000+05:30
1639474597377,22.56,{},2021-12-14 15:06:37.377000+05:30
1639473852386,22.44,{},2021-12-14 14:54:12.386000+05:30
1639473107297,22.5,{},2021-12-14 14:41:47.297000+05:30
1639472734942,22.38,{},2021-12-14 14:35:34.942000+05:30
1639472362247,22.44,{},2021-12-14 14:29:22.247000+05:30
1639471989702,22.44,{},2021-12-14 14:23:09.702000+05:30
1639471617201,22.44,{},2021-12-14 14:16:57.201000+05:30
1639470863831,22.44,{},2021-12-14 14:04:23.831000+05:30
1639470491398,22.56,{},2021-12-14 13:58:11.398000+05:30
1639470118949,22.5,{},2021-12-14 13:51:58.949000+05:30
1639469746468,22.5,{},2021-12-14 13:45:46.468000+05:30
1639469373936,22.44,{},2021-12-14 13:39:33.936000+05:30
1639469001398,22.31,{},2021-12-14 13:33:21.398000+05:30
1639468628886,22.44,{},2021-12-14 13:27:08.886000+05:30
1639468256383,22.31,{},2021-12-14 13:20:56.383000+05:30
1639467883914,22.19,{},2021-12-14 13:14:43.914000+05:30
1639467511458,22.13,{},2021-12-14 13:08:31.458000+05:30
1639467139065,21.94,{},2021-12-14 13:02:19.065000+05:30
1639466766683,21.81,{},2021-12-14 12:56:06.683000+05:30
1639466394317,21.81,{},2021-12-14 12:49:54.317000+05:30
1639466022005,21.69,{},2021-12-14 12:43:42.005000+05:30
1639465649738,21.63,{},2021-12-14 12:37:29.738000+05:30
1639465277460,21.63,{},2021-12-14 12:31:17.460000+05:30
1639464905257,21.63,{},2021-12-14 12:25:05.257000+05:30
1639464533056,21.56,{},2021-12-14 12:18:53.056000+05:30
1639464160827,21.44,{},2021-12-14 12:12:40.827000+05:30
1639463788631,21.38,{},2021-12-14 12:06:28.631000+05:30
1639463418125,21.38,{},2021-12-14 12:00:18.125000+05:30
1639463051010,21.31,{},2021-12-14 11:54:11.010000+05:30
1639462672292,21.31,{},2021-12-14 11:47:52.292000+05:30
1639462300235,21.25,{},2021-12-14 11:41:40.235000+05:30
1639461928213,21.31,{},2021-12-14 11:35:28.213000+05:30
1639461556245,21.25,{},2021-12-14 11:29:16.245000+05:30
1639461184262,21.19,{},2021-12-14 11:23:04.262000+05:30
1639460812344,21.25,{},2021-12-14 11:16:52.344000+05:30
1639460440463,21.25,{},2021-12-14 11:10:40.463000+05:30
1639460068622,21.19,{},2021-12-14 11:04:28.622000+05:30
1639459696836,21.19,{},2021-12-14 10:58:16.836000+05:30
1639458953463,21.06,{},2021-12-14 10:45:53.463000+05:30
1639458210076,21.06,{},2021-12-14 10:33:30.076000+05:30
1639457838406,21.06,{},2021-12-14 10:27:18.406000+05:30
1639457466798,21.0,{},2021-12-14 10:21:06.798000+05:30
1639457095227,21.06,{},2021-12-14 10:14:55.227000+05:30
1639456723661,21.0,{},2021-12-14 10:08:43.661000+05:30
1639456352118,20.94,{},2021-12-14 10:02:32.118000+05:30
1639455980614,20.94,{},2021-12-14 09:56:20.614000+05:30
1639455609175,20.94,{},2021-12-14 09:50:09.175000+05:30
1639455237768,20.94,{},2021-12-14 09:43:57.768000+05:30
1639454866378,20.94,{},2021-12-14 09:37:46.378000+05:30
1639454495012,20.94,{},2021-12-14 09:31:35.012000+05:30
1639454123697,20.94,{},2021-12-14 09:25:23.697000+05:30
1639453753132,20.88,{},2021-12-14 09:19:13.132000+05:30
1639453389118,20.88,{},2021-12-14 09:13:09.118000+05:30
1639453017903,20.94,{},2021-12-14 09:06:57.903000+05:30
1639452646730,20.81,{},2021-12-14 09:00:46.730000+05:30
1639452275573,20.75,{},2021-12-14 08:54:35.573000+05:30
1639451904443,20.81,{},2021-12-14 08:48:24.443000+05:30
1639451533349,20.81,{},2021-12-14 08:42:13.349000+05:30
1639451162278,20.81,{},2021-12-14 08:36:02.278000+05:30
1639450791213,20.81,{},2021-12-14 08:29:51.213000+05:30
1639450420189,20.94,{},2021-12-14 08:23:40.189000+05:30
1639450049166,20.88,{},2021-12-14 08:17:29.166000+05:30
1639449678140,20.81,{},2021-12-14 08:11:18.140000+05:30
1639449307170,20.81,{},2021-12-14 08:05:07.170000+05:30
1639448941266,20.88,{},2021-12-14 07:59:01.266000+05:30
1639416339515,22.13,{},2021-12-13 22:55:39.515000+05:30
1639415968236,22.19,{},2021-12-13 22:49:28.236000+05:30
1639415596954,22.19,{},2021-12-13 22:43:16.954000+05:30
1639415225684,22.13,{},2021-12-13 22:37:05.684000+05:30
1639414854415,22.25,{},2021-12-13 22:30:54.415000+05:30
1639414483123,22.38,{},2021-12-13 22:24:43.123000+05:30
1639414111829,22.25,{},2021-12-13 22:18:31.829000+05:30
1639413740511,22.38,{},2021-12-13 22:12:20.511000+05:30
1639413369185,22.25,{},2021-12-13 22:06:09.185000+05:30
1639412997836,22.31,{},2021-12-13 21:59:57.836000+05:30
1639412626493,22.38,{},2021-12-13 21:53:46.493000+05:30
1639412255158,22.5,{},2021-12-13 21:47:35.158000+05:30
1639411883822,22.38,{},2021-12-13 21:41:23.822000+05:30
1639411512461,22.38,{},2021-12-13 21:35:12.461000+05:30
1639411142324,22.38,{},2021-12-13 21:29:02.324000+05:30
1639410769797,22.44,{},2021-12-13 21:22:49.797000+05:30
1639410027013,22.44,{},2021-12-13 21:10:27.013000+05:30
1639409655626,22.38,{},2021-12-13 21:04:15.626000+05:30
1639409284224,22.44,{},2021-12-13 20:58:04.224000+05:30
1639408912911,22.44,{},2021-12-13 20:51:52.911000+05:30
1639408541401,22.44,{},2021-12-13 20:45:41.401000+05:30
1639408169944,22.44,{},2021-12-13 20:39:29.944000+05:30
1639407798497,22.5,{},2021-12-13 20:33:18.497000+05:30
1639407427049,22.5,{},2021-12-13 20:27:07.049000+05:30
1639407055583,22.5,{},2021-12-13 20:20:55.583000+05:30
1639406684119,22.5,{},2021-12-13 20:14:44.119000+05:30
1639406312650,22.56,{},2021-12-13 20:08:32.650000+05:30
1639405941199,22.5,{},2021-12-13 20:02:21.199000+05:30
1639405569722,22.44,{},2021-12-13 19:56:09.722000+05:30
1639405198244,22.5,{},2021-12-13 19:49:58.244000+05:30
1639404826769,22.44,{},2021-12-13 19:43:46.769000+05:30
1639404455299,22.5,{},2021-12-13 19:37:35.299000+05:30
1639404083838,22.56,{},2021-12-13 19:31:23.838000+05:30
1639403712371,22.63,{},2021-12-13 19:25:12.371000+05:30
1639403340908,22.56,{},2021-12-13 19:19:00.908000+05:30
1639402969431,22.63,{},2021-12-13 19:12:49.431000+05:30
1639402598012,22.56,{},2021-12-13 19:06:38.012000+05:30
1639402226504,22.56,{},2021-12-13 19:00:26.504000+05:30
1639401863945,22.63,{},2021-12-13 18:54:23.945000+05:30
1639401119927,22.56,{},2021-12-13 18:41:59.927000+05:30
1639400748403,22.63,{},2021-12-13 18:35:48.403000+05:30
1639400376860,22.63,{},2021-12-13 18:29:36.860000+05:30
1639399633722,22.63,{},2021-12-13 18:17:13.722000+05:30
1639399262095,22.56,{},2021-12-13 18:11:02.095000+05:30
1639398890443,22.63,{},2021-12-13 18:04:50.443000+05:30
1639398518792,22.5,{},2021-12-13 17:58:38.792000+05:30
1639398147068,22.63,{},2021-12-13 17:52:27.068000+05:30
1639397781679,22.5,{},2021-12-13 17:46:21.679000+05:30
1639397403542,22.5,{},2021-12-13 17:40:03.542000+05:30
1639397031762,22.56,{},2021-12-13 17:33:51.762000+05:30
1639396659936,22.5,{},2021-12-13 17:27:39.936000+05:30
1639396288864,22.44,{},2021-12-13 17:21:28.864000+05:30
1639395916200,22.44,{},2021-12-13 17:15:16.200000+05:30
1639395544332,22.38,{},2021-12-13 17:09:04.332000+05:30
1639395172543,22.44,{},2021-12-13 17:02:52.543000+05:30
1639394428447,22.38,{},2021-12-13 16:50:28.447000+05:30
1639394056449,22.5,{},2021-12-13 16:44:16.449000+05:30
1639393684415,22.38,{},2021-12-13 16:38:04.415000+05:30
1639393312352,22.31,{},2021-12-13 16:31:52.352000+05:30
1639392940261,22.31,{},2021-12-13 16:25:40.261000+05:30
1639392568106,22.25,{},2021-12-13 16:19:28.106000+05:30
1639392195917,22.31,{},2021-12-13 16:13:15.917000+05:30
1639391823703,22.31,{},2021-12-13 16:07:03.703000+05:30
1639391451514,22.25,{},2021-12-13 16:00:51.514000+05:30
1639391079260,22.13,{},2021-12-13 15:54:39.260000+05:30
1639390706997,22.31,{},2021-12-13 15:48:26.997000+05:30
1639390334691,22.19,{},2021-12-13 15:42:14.691000+05:30
1639389962423,22.13,{},2021-12-13 15:36:02.423000+05:30
1639389590091,22.13,{},2021-12-13 15:29:50.091000+05:30
1639389217728,22.25,{},2021-12-13 15:23:37.728000+05:30
1639388845334,22.25,{},2021-12-13 15:17:25.334000+05:30
1639388473109,22.19,{},2021-12-13 15:11:13.109000+05:30
1639388100770,22.19,{},2021-12-13 15:05:00.770000+05:30
1639386983814,21.94,{},2021-12-13 14:46:23.814000+05:30
1639386611491,22.13,{},2021-12-13 14:40:11.491000+05:30
1639386239115,22.0,{},2021-12-13 14:33:59.115000+05:30
1639385866781,22.0,{},2021-12-13 14:27:46.781000+05:30
1639385494419,22.0,{},2021-12-13 14:21:34.419000+05:30
1639385122060,22.0,{},2021-12-13 14:15:22.060000+05:30
1639384749705,22.0,{},2021-12-13 14:09:09.705000+05:30
1639384377389,22.06,{},2021-12-13 14:02:57.389000+05:30
1639384005080,22.06,{},2021-12-13 13:56:45.080000+05:30
1639383632771,21.94,{},2021-12-13 13:50:32.771000+05:30
1639383260518,21.94,{},2021-12-13 13:44:20.518000+05:30
1639382888256,22.0,{},2021-12-13 13:38:08.256000+05:30
1639382515990,21.81,{},2021-12-13 13:31:55.990000+05:30
1639382143735,21.75,{},2021-12-13 13:25:43.735000+05:30
1639381771458,21.81,{},2021-12-13 13:19:31.458000+05:30
1639381399242,21.69,{},2021-12-13 13:13:19.242000+05:30
1639381027073,21.56,{},2021-12-13 13:07:07.073000+05:30
1639380654945,21.56,{},2021-12-13 13:00:54.945000+05:30
1639380283082,21.5,{},2021-12-13 12:54:43.082000+05:30
1639379910675,21.44,{},2021-12-13 12:48:30.675000+05:30
1639379538568,21.31,{},2021-12-13 12:42:18.568000+05:30
1639379166517,21.31,{},2021-12-13 12:36:06.517000+05:30
1639378794438,21.25,{},2021-12-13 12:29:54.438000+05:30
1639378422374,21.25,{},2021-12-13 12:23:42.374000+05:30
1639378050324,21.13,{},2021-12-13 12:17:30.324000+05:30
1639377678265,21.13,{},2021-12-13 12:11:18.265000+05:30
1639377306252,21.06,{},2021-12-13 12:05:06.252000+05:30
1639376934222,21.0,{},2021-12-13 11:58:54.222000+05:30
1639376562180,21.0,{},2021-12-13 11:52:42.180000+05:30
1639376190158,20.94,{},2021-12-13 11:46:30.158000+05:30
1639375818104,20.94,{},2021-12-13 11:40:18.104000+05:30
1639375446117,20.81,{},2021-12-13 11:34:06.117000+05:30
1639375074161,20.81,{},2021-12-13 11:27:54.161000+05:30
1639374702240,20.69,{},2021-12-13 11:21:42.240000+05:30
1639374331997,20.69,{},2021-12-13 11:15:31.997000+05:30
1639373958418,20.69,{},2021-12-13 11:09:18.418000+05:30
1639373586541,20.63,{},2021-12-13 11:03:06.541000+05:30
1639372471201,20.56,{},2021-12-13 10:44:31.201000+05:30
1639371727911,20.5,{},2021-12-13 10:32:07.911000+05:30
1639371356734,20.56,{},2021-12-13 10:25:56.734000+05:30
1639370621253,20.56,{},2021-12-13 10:13:41.253000+05:30
1639370249624,20.56,{},2021-12-13 10:07:29.624000+05:30
1639369506751,20.38,{},2021-12-13 09:55:06.751000+05:30
1639369135390,20.31,{},2021-12-13 09:48:55.390000+05:30
1639368764031,20.38,{},2021-12-13 09:42:44.031000+05:30
1639368393007,20.31,{},2021-12-13 09:36:33.007000+05:30
1639368021391,20.44,{},2021-12-13 09:30:21.391000+05:30
1639367650233,20.44,{},2021-12-13 09:24:10.233000+05:30
1639367279001,20.44,{},2021-12-13 09:17:59.001000+05:30
1639366907721,20.38,{},2021-12-13 09:11:47.721000+05:30
1639366536474,20.31,{},2021-12-13 09:05:36.474000+05:30
1639365794327,20.44,{},2021-12-13 08:53:14.327000+05:30
1639365423137,20.44,{},2021-12-13 08:47:03.137000+05:30
1639365051942,20.44,{},2021-12-13 08:40:51.942000+05:30
1639331050434,22.19,{},2021-12-12 23:14:10.434000+05:30
1639330679206,22.13,{},2021-12-12 23:07:59.206000+05:30
1639330307942,22.13,{},2021-12-12 23:01:47.942000+05:30
1639329936656,22.19,{},2021-12-12 22:55:36.656000+05:30
1639329565371,22.19,{},2021-12-12 22:49:25.371000+05:30
1639329194083,22.19,{},2021-12-12 22:43:14.083000+05:30
1639328822778,22.25,{},2021-12-12 22:37:02.778000+05:30
1639328451469,22.19,{},2021-12-12 22:30:51.469000+05:30
1639328080168,22.25,{},2021-12-12 22:24:40.168000+05:30
1639327708841,22.25,{},2021-12-12 22:18:28.841000+05:30
1639327337842,22.31,{},2021-12-12 22:12:17.842000+05:30
1639326966438,22.38,{},2021-12-12 22:06:06.438000+05:30
1639326594927,22.31,{},2021-12-12 21:59:54.927000+05:30
1639326224143,22.44,{},2021-12-12 21:53:44.143000+05:30
1639325852304,22.25,{},2021-12-12 21:47:32.304000+05:30
1639325109693,22.38,{},2021-12-12 21:35:09.693000+05:30
1639324738404,22.38,{},2021-12-12 21:28:58.404000+05:30
1639324367146,22.5,{},2021-12-12 21:22:47.146000+05:30
1639323995867,22.38,{},2021-12-12 21:16:35.867000+05:30
1639323624591,22.5,{},2021-12-12 21:10:24.591000+05:30
1639323253316,22.44,{},2021-12-12 21:04:13.316000+05:30
1639322882017,22.44,{},2021-12-12 20:58:02.017000+05:30
1639322510732,22.63,{},2021-12-12 20:51:50.732000+05:30
1639322139405,22.56,{},2021-12-12 20:45:39.405000+05:30
1639321768077,22.5,{},2021-12-12 20:39:28.077000+05:30
1639321396762,22.63,{},2021-12-12 20:33:16.762000+05:30
1639321025407,22.63,{},2021-12-12 20:27:05.407000+05:30
1639320654074,22.5,{},2021-12-12 20:20:54.074000+05:30
1639320282742,22.75,{},2021-12-12 20:14:42.742000+05:30
1639319911390,22.63,{},2021-12-12 20:08:31.390000+05:30
1639319539981,22.63,{},2021-12-12 20:02:19.981000+05:30
1639319168593,22.63,{},2021-12-12 19:56:08.593000+05:30
1639318797196,22.63,{},2021-12-12 19:49:57.196000+05:30
1639318425815,22.63,{},2021-12-12 19:43:45.815000+05:30
1639318054404,22.69,{},2021-12-12 19:37:34.404000+05:30
1639317682981,22.63,{},2021-12-12 19:31:22.981000+05:30
1639317311532,22.75,{},2021-12-12 19:25:11.532000+05:30
1639316940085,22.75,{},2021-12-12 19:19:00.085000+05:30
1639316568606,22.63,{},2021-12-12 19:12:48.606000+05:30
1639316197126,22.75,{},2021-12-12 19:06:37.126000+05:30
1639315825603,22.81,{},2021-12-12 19:00:25.603000+05:30
1639315454068,22.75,{},2021-12-12 18:54:14.068000+05:30
1639315082525,22.75,{},2021-12-12 18:48:02.525000+05:30
1639314710954,22.81,{},2021-12-12 18:41:50.954000+05:30
1639314339529,22.94,{},2021-12-12 18:35:39.529000+05:30
1639313967977,22.88,{},2021-12-12 18:29:27.977000+05:30
1639312852810,23.0,{},2021-12-12 18:10:52.810000+05:30
1639312481106,22.94,{},2021-12-12 18:04:41.106000+05:30
1639312109363,22.94,{},2021-12-12 17:58:29.363000+05:30
1639311737926,23.0,{},2021-12-12 17:52:17.926000+05:30
1639310993909,22.88,{},2021-12-12 17:39:53.909000+05:30
1639310622000,22.94,{},2021-12-12 17:33:42+05:30
1639310250058,22.88,{},2021-12-12 17:27:30.058000+05:30
1639309878158,22.94,{},2021-12-12 17:21:18.158000+05:30
1639309506224,22.88,{},2021-12-12 17:15:06.224000+05:30
1639309134230,22.88,{},2021-12-12 17:08:54.230000+05:30
1639308762131,22.94,{},2021-12-12 17:02:42.131000+05:30
1639308390001,22.88,{},2021-12-12 16:56:30.001000+05:30
1639308025816,22.88,{},2021-12-12 16:50:25.816000+05:30
1639307653607,22.81,{},2021-12-12 16:44:13.607000+05:30
1639307281366,22.94,{},2021-12-12 16:38:01.366000+05:30
1639306909084,22.81,{},2021-12-12 16:31:49.084000+05:30
1639306536794,22.69,{},2021-12-12 16:25:36.794000+05:30
1639306164475,22.88,{},2021-12-12 16:19:24.475000+05:30
1639305792171,22.75,{},2021-12-12 16:13:12.171000+05:30
1639305419812,22.94,{},2021-12-12 16:06:59.812000+05:30
1639305055422,22.75,{},2021-12-12 16:00:55.422000+05:30
1639304310604,22.81,{},2021-12-12 15:48:30.604000+05:30
1639303938165,22.81,{},2021-12-12 15:42:18.165000+05:30
1639303565700,22.63,{},2021-12-12 15:36:05.700000+05:30
1639303193224,22.56,{},2021-12-12 15:29:53.224000+05:30
1639302820736,22.81,{},2021-12-12 15:23:40.736000+05:30
1639302448248,22.75,{},2021-12-12 15:17:28.248000+05:30
1639302075743,22.69,{},2021-12-12 15:11:15.743000+05:30
1639301703248,22.69,{},2021-12-12 15:05:03.248000+05:30
1639300958315,22.63,{},2021-12-12 14:52:38.315000+05:30
1639300585750,22.63,{},2021-12-12 14:46:25.750000+05:30
1639300213214,22.56,{},2021-12-12 14:40:13.214000+05:30
1639299840660,22.5,{},2021-12-12 14:34:00.660000+05:30
1639299468103,22.5,{},2021-12-12 14:27:48.103000+05:30
1639299095789,22.5,{},2021-12-12 14:21:35.789000+05:30
1639298350725,22.44,{},2021-12-12 14:09:10.725000+05:30
1639297612956,22.25,{},2021-12-12 13:56:52.956000+05:30
1639297233173,22.44,{},2021-12-12 13:50:33.173000+05:30
1639296488214,22.38,{},2021-12-12 13:38:08.214000+05:30
1639295743088,22.25,{},2021-12-12 13:25:43.088000+05:30
1639295370746,22.19,{},2021-12-12 13:19:30.746000+05:30
1639294626888,22.19,{},2021-12-12 13:07:06.888000+05:30
1639294253283,22.0,{},2021-12-12 13:00:53.283000+05:30
1639293880885,22.0,{},2021-12-12 12:54:40.885000+05:30
1639293516501,21.88,{},2021-12-12 12:48:36.501000+05:30
1639293144176,21.75,{},2021-12-12 12:42:24.176000+05:30
1639292771878,21.69,{},2021-12-12 12:36:11.878000+05:30
1639292399601,21.63,{},2021-12-12 12:29:59.601000+05:30
1639292027319,21.56,{},2021-12-12 12:23:47.319000+05:30
1639291655080,21.5,{},2021-12-12 12:17:35.080000+05:30
1639291282871,21.44,{},2021-12-12 12:11:22.871000+05:30
1639290910678,21.44,{},2021-12-12 12:05:10.678000+05:30
1639290538512,21.38,{},2021-12-12 11:58:58.512000+05:30
1639290166376,21.31,{},2021-12-12 11:52:46.376000+05:30
1639289794268,21.25,{},2021-12-12 11:46:34.268000+05:30
1639289422207,21.38,{},2021-12-12 11:40:22.207000+05:30
1639289050180,21.25,{},2021-12-12 11:34:10.180000+05:30
1639288678151,21.31,{},2021-12-12 11:27:58.151000+05:30
1639288306181,21.19,{},2021-12-12 11:21:46.181000+05:30
1639287934293,21.31,{},2021-12-12 11:15:34.293000+05:30
1639287562346,21.13,{},2021-12-12 11:09:22.346000+05:30
1639287190469,21.13,{},2021-12-12 11:03:10.469000+05:30
1639286818631,21.13,{},2021-12-12 10:56:58.631000+05:30
1639286446829,21.06,{},2021-12-12 10:50:46.829000+05:30
1639286075031,21.0,{},2021-12-12 10:44:35.031000+05:30
1639285703264,21.06,{},2021-12-12 10:38:23.264000+05:30
1639285331534,20.94,{},2021-12-12 10:32:11.534000+05:30
1639284959820,21.06,{},2021-12-12 10:25:59.820000+05:30
1639284588147,20.88,{},2021-12-12 10:19:48.147000+05:30
1639284216495,20.94,{},2021-12-12 10:13:36.495000+05:30
1639244168172,22.38,{},2021-12-11 23:06:08.172000+05:30
1639243796907,22.38,{},2021-12-11 22:59:56.907000+05:30
1639243425616,22.25,{},2021-12-11 22:53:45.616000+05:30
1639243054341,22.38,{},2021-12-11 22:47:34.341000+05:30
1639242683028,22.38,{},2021-12-11 22:41:23.028000+05:30
1639242311729,22.38,{},2021-12-11 22:35:11.729000+05:30
1639241940421,22.38,{},2021-12-11 22:29:00.421000+05:30
1639241569112,22.38,{},2021-12-11 22:22:49.112000+05:30
1639241197800,22.5,{},2021-12-11 22:16:37.800000+05:30
1639240826544,22.56,{},2021-12-11 22:10:26.544000+05:30
1639240455161,22.56,{},2021-12-11 22:04:15.161000+05:30
1639240083835,22.5,{},2021-12-11 21:58:03.835000+05:30
1639239712537,22.44,{},2021-12-11 21:51:52.537000+05:30
1639239341230,22.56,{},2021-12-11 21:45:41.230000+05:30
1639238969915,22.63,{},2021-12-11 21:39:29.915000+05:30
1639238598614,22.63,{},2021-12-11 21:33:18.614000+05:30
1639238227325,22.56,{},2021-12-11 21:27:07.325000+05:30
1639237856039,22.63,{},2021-12-11 21:20:56.039000+05:30
1639237484765,22.56,{},2021-12-11 21:14:44.765000+05:30
1639237113495,22.44,{},2021-12-11 21:08:33.495000+05:30
1639236742226,22.5,{},2021-12-11 21:02:22.226000+05:30
1639236370956,22.56,{},2021-12-11 20:56:10.956000+05:30
1639235999690,22.75,{},2021-12-11 20:49:59.690000+05:30
1639235628402,22.75,{},2021-12-11 20:43:48.402000+05:30
1639235257121,22.75,{},2021-12-11 20:37:37.121000+05:30
1639234885858,22.81,{},2021-12-11 20:31:25.858000+05:30
1639234514568,22.75,{},2021-12-11 20:25:14.568000+05:30
1639234143279,22.63,{},2021-12-11 20:19:03.279000+05:30
1639233771965,22.75,{},2021-12-11 20:12:51.965000+05:30
1639233400646,22.81,{},2021-12-11 20:06:40.646000+05:30
1639233029326,22.69,{},2021-12-11 20:00:29.326000+05:30
1639232286647,22.88,{},2021-12-11 19:48:06.647000+05:30
1639231915316,22.88,{},2021-12-11 19:41:55.316000+05:30
1639231545421,22.88,{},2021-12-11 19:35:45.421000+05:30
1639231172685,22.81,{},2021-12-11 19:29:32.685000+05:30
1639215132232,22.88,{},2021-12-11 15:02:12.232000+05:30
1639214759931,22.88,{},2021-12-11 14:55:59.931000+05:30
1639214387652,22.88,{},2021-12-11 14:49:47.652000+05:30
1639214016035,22.75,{},2021-12-11 14:43:36.035000+05:30
1639213643033,22.81,{},2021-12-11 14:37:23.033000+05:30
1639212898313,22.75,{},2021-12-11 14:24:58.313000+05:30
1639212525927,22.69,{},2021-12-11 14:18:45.927000+05:30
1639212153528,22.69,{},2021-12-11 14:12:33.528000+05:30
1639211781101,22.63,{},2021-12-11 14:06:21.101000+05:30
1639211408624,22.69,{},2021-12-11 14:00:08.624000+05:30
1639211036200,22.75,{},2021-12-11 13:53:56.200000+05:30
1639210663783,22.69,{},2021-12-11 13:47:43.783000+05:30
1639209919116,22.69,{},2021-12-11 13:35:19.116000+05:30
1639209546706,22.69,{},2021-12-11 13:29:06.706000+05:30
1639209174335,22.69,{},2021-12-11 13:22:54.335000+05:30
1639208802014,22.69,{},2021-12-11 13:16:42.014000+05:30
1639208429675,22.44,{},2021-12-11 13:10:29.675000+05:30
1639208057376,22.38,{},2021-12-11 13:04:17.376000+05:30
1639207685093,22.25,{},2021-12-11 12:58:05.093000+05:30
1639207312828,22.25,{},2021-12-11 12:51:52.828000+05:30
1639206940597,22.25,{},2021-12-11 12:45:40.597000+05:30
1639206568394,22.13,{},2021-12-11 12:39:28.394000+05:30
1639206196184,22.06,{},2021-12-11 12:33:16.184000+05:30
1639205823974,22.06,{},2021-12-11 12:27:03.974000+05:30
1639205451787,22.0,{},2021-12-11 12:20:51.787000+05:30
1639205079630,21.81,{},2021-12-11 12:14:39.630000+05:30
1639204707522,21.88,{},2021-12-11 12:08:27.522000+05:30
1639204335429,21.81,{},2021-12-11 12:02:15.429000+05:30
1639203963321,21.81,{},2021-12-11 11:56:03.321000+05:30
1639203591251,21.63,{},2021-12-11 11:49:51.251000+05:30
1639203219194,21.56,{},2021-12-11 11:43:39.194000+05:30
1639202847164,21.56,{},2021-12-11 11:37:27.164000+05:30
1639202475157,21.5,{},2021-12-11 11:31:15.157000+05:30
1639202103184,21.5,{},2021-12-11 11:25:03.184000+05:30
1639201731229,21.31,{},2021-12-11 11:18:51.229000+05:30
1639200987471,21.38,{},2021-12-11 11:06:27.471000+05:30
1639200615625,21.38,{},2021-12-11 11:00:15.625000+05:30
1639200249134,21.38,{},2021-12-11 10:54:09.134000+05:30
1639199453940,21.44,{},2021-12-11 10:40:53.940000+05:30
1639199082226,21.44,{},2021-12-11 10:34:42.226000+05:30
1639198710542,21.25,{},2021-12-11 10:28:30.542000+05:30
1639198338904,21.19,{},2021-12-11 10:22:18.904000+05:30
1639197967289,21.19,{},2021-12-11 10:16:07.289000+05:30
1639197595710,21.19,{},2021-12-11 10:09:55.710000+05:30
1639197224161,21.19,{},2021-12-11 10:03:44.161000+05:30
1639196852641,21.19,{},2021-12-11 09:57:32.641000+05:30
1639196481157,21.19,{},2021-12-11 09:51:21.157000+05:30
1639196109739,21.19,{},2021-12-11 09:45:09.739000+05:30
1639195738339,21.19,{},2021-12-11 09:38:58.339000+05:30
1639195366978,21.06,{},2021-12-11 09:32:46.978000+05:30
1639194995656,21.06,{},2021-12-11 09:26:35.656000+05:30
1639194624369,21.13,{},2021-12-11 09:20:24.369000+05:30
1639194253115,21.13,{},2021-12-11 09:14:13.115000+05:30
1639193881920,21.13,{},2021-12-11 09:08:01.920000+05:30
1639193510725,21.13,{},2021-12-11 09:01:50.725000+05:30
1639193139580,21.06,{},2021-12-11 08:55:39.580000+05:30
1639192768462,21.06,{},2021-12-11 08:49:28.462000+05:30
1639192397384,21.13,{},2021-12-11 08:43:17.384000+05:30
1639192026349,21.06,{},2021-12-11 08:37:06.349000+05:30
1639191655299,21.13,{},2021-12-11 08:30:55.299000+05:30
1639191284289,21.13,{},2021-12-11 08:24:44.289000+05:30
1639190913268,21.19,{},2021-12-11 08:18:33.268000+05:30
1639190542292,21.25,{},2021-12-11 08:12:22.292000+05:30
1639190171324,21.13,{},2021-12-11 08:06:11.324000+05:30
1639189800524,21.19,{},2021-12-11 08:00:00.524000+05:30
1639156141269,22.63,{},2021-12-10 22:39:01.269000+05:30
1639155770025,22.63,{},2021-12-10 22:32:50.025000+05:30
1639155398767,22.81,{},2021-12-10 22:26:38.767000+05:30
1639155027494,22.94,{},2021-12-10 22:20:27.494000+05:30
1639154656220,22.94,{},2021-12-10 22:14:16.220000+05:30
1639154284936,23.0,{},2021-12-10 22:08:04.936000+05:30
1639153913670,22.94,{},2021-12-10 22:01:53.670000+05:30
1639153542386,23.0,{},2021-12-10 21:55:42.386000+05:30
1639153171108,23.06,{},2021-12-10 21:49:31.108000+05:30
1639152799806,23.0,{},2021-12-10 21:43:19.806000+05:30
1639152428501,23.06,{},2021-12-10 21:37:08.501000+05:30
1639152057187,23.06,{},2021-12-10 21:30:57.187000+05:30
1639151685875,23.0,{},2021-12-10 21:24:45.875000+05:30
1639151314522,23.06,{},2021-12-10 21:18:34.522000+05:30
1639150943192,23.13,{},2021-12-10 21:12:23.192000+05:30
