timestamp,current,context_current,date (Asia/Kolkata)
1625215223662,1.15,{},2021-07-02 14:10:23.662000+05:30
1625215161698,1.27,{},2021-07-02 14:09:21.698000+05:30
1625215099772,1.01,{},2021-07-02 14:08:19.772000+05:30
1625215037883,1.03,{},2021-07-02 14:07:17.883000+05:30
1625214976027,0.97,{},2021-07-02 14:06:16.027000+05:30
1625214914125,1.0,{},2021-07-02 14:05:14.125000+05:30
1625214852240,0.97,{},2021-07-02 14:04:12.240000+05:30
1625214790381,1.0,{},2021-07-02 14:03:10.381000+05:30
1625214728519,1.0,{},2021-07-02 14:02:08.519000+05:30
1625214668085,1.17,{},2021-07-02 14:01:08.085000+05:30
1625214604747,1.14,{},2021-07-02 14:00:04.747000+05:30
1625214542780,1.15,{},2021-07-02 13:59:02.780000+05:30
1625214480926,1.15,{},2021-07-02 13:58:00.926000+05:30
1625214419051,1.15,{},2021-07-02 13:56:59.051000+05:30
1625214357174,1.16,{},2021-07-02 13:55:57.174000+05:30
1625214295295,1.16,{},2021-07-02 13:54:55.295000+05:30
1625214233416,1.15,{},2021-07-02 13:53:53.416000+05:30
1625214171572,1.16,{},2021-07-02 13:52:51.572000+05:30
1625214109639,1.16,{},2021-07-02 13:51:49.639000+05:30
1625214047756,1.17,{},2021-07-02 13:50:47.756000+05:30
1625213985782,1.17,{},2021-07-02 13:49:45.782000+05:30
1625213923879,1.16,{},2021-07-02 13:48:43.879000+05:30
1625213862031,1.17,{},2021-07-02 13:47:42.031000+05:30
1625213800157,1.16,{},2021-07-02 13:46:40.157000+05:30
1625213738297,1.17,{},2021-07-02 13:45:38.297000+05:30
1625213676412,1.16,{},2021-07-02 13:44:36.412000+05:30
1625213614507,1.15,{},2021-07-02 13:43:34.507000+05:30
1625213552558,1.16,{},2021-07-02 13:42:32.558000+05:30
1625213490613,1.17,{},2021-07-02 13:41:30.613000+05:30
1625213428674,1.12,{},2021-07-02 13:40:28.674000+05:30
1625213366761,1.12,{},2021-07-02 13:39:26.761000+05:30
1625213304853,1.12,{},2021-07-02 13:38:24.853000+05:30
1625213242986,1.13,{},2021-07-02 13:37:22.986000+05:30
1625213181138,1.13,{},2021-07-02 13:36:21.138000+05:30
1625213119250,1.13,{},2021-07-02 13:35:19.250000+05:30
1625213057361,1.13,{},2021-07-02 13:34:17.361000+05:30
1625212995485,1.12,{},2021-07-02 13:33:15.485000+05:30
1625212933612,1.09,{},2021-07-02 13:32:13.612000+05:30
1625212871725,1.09,{},2021-07-02 13:31:11.725000+05:30
1625212809878,1.13,{},2021-07-02 13:30:09.878000+05:30
1625212748027,1.1,{},2021-07-02 13:29:08.027000+05:30
1625212686157,1.08,{},2021-07-02 13:28:06.157000+05:30
1625212624303,1.19,{},2021-07-02 13:27:04.303000+05:30
1625212562423,1.1,{},2021-07-02 13:26:02.423000+05:30
1625212500583,1.09,{},2021-07-02 13:25:00.583000+05:30
1625212438725,1.08,{},2021-07-02 13:23:58.725000+05:30
1625212376879,1.11,{},2021-07-02 13:22:56.879000+05:30
1625212314980,1.11,{},2021-07-02 13:21:54.980000+05:30
1625212254116,1.08,{},2021-07-02 13:20:54.116000+05:30
1625212191231,1.12,{},2021-07-02 13:19:51.231000+05:30
1625212129367,1.12,{},2021-07-02 13:18:49.367000+05:30
1625212067520,1.16,{},2021-07-02 13:17:47.520000+05:30
1625212005669,1.12,{},2021-07-02 13:16:45.669000+05:30
1625211943810,1.1,{},2021-07-02 13:15:43.810000+05:30
1625211881957,1.11,{},2021-07-02 13:14:41.957000+05:30
1625211820076,1.13,{},2021-07-02 13:13:40.076000+05:30
1625211758193,1.15,{},2021-07-02 13:12:38.193000+05:30
1625211696278,1.15,{},2021-07-02 13:11:36.278000+05:30
1625211635616,1.13,{},2021-07-02 13:10:35.616000+05:30
1625211572515,1.16,{},2021-07-02 13:09:32.515000+05:30
1625211510543,1.15,{},2021-07-02 13:08:30.543000+05:30
1625211448657,1.14,{},2021-07-02 13:07:28.657000+05:30
1625211386742,1.25,{},2021-07-02 13:06:26.742000+05:30
1625211324831,1.17,{},2021-07-02 13:05:24.831000+05:30
1625211262879,1.16,{},2021-07-02 13:04:22.879000+05:30
1625211200942,1.23,{},2021-07-02 13:03:20.942000+05:30
1625211138958,1.1,{},2021-07-02 13:02:18.958000+05:30
1625211077006,1.12,{},2021-07-02 13:01:17.006000+05:30
1625211015080,1.24,{},2021-07-02 13:00:15.080000+05:30
1625210953165,1.14,{},2021-07-02 12:59:13.165000+05:30
1625210891233,1.12,{},2021-07-02 12:58:11.233000+05:30
1625210829337,1.11,{},2021-07-02 12:57:09.337000+05:30
1625210767382,1.16,{},2021-07-02 12:56:07.382000+05:30
1625210705467,1.17,{},2021-07-02 12:55:05.467000+05:30
1625210643564,0.94,{},2021-07-02 12:54:03.564000+05:30
1625210581732,0.94,{},2021-07-02 12:53:01.732000+05:30
1625210519898,0.94,{},2021-07-02 12:51:59.898000+05:30
1625210458048,0.92,{},2021-07-02 12:50:58.048000+05:30
1625210396154,0.92,{},2021-07-02 12:49:56.154000+05:30
1625210334255,0.93,{},2021-07-02 12:48:54.255000+05:30
1625210272381,0.93,{},2021-07-02 12:47:52.381000+05:30
1625210210474,0.92,{},2021-07-02 12:46:50.474000+05:30
1625210148691,0.94,{},2021-07-02 12:45:48.691000+05:30
1625210086772,0.95,{},2021-07-02 12:44:46.772000+05:30
1625210024887,0.95,{},2021-07-02 12:43:44.887000+05:30
1625209963028,0.96,{},2021-07-02 12:42:43.028000+05:30
1625209901132,0.8,{},2021-07-02 12:41:41.132000+05:30
1625209839221,0.82,{},2021-07-02 12:40:39.221000+05:30
1625209777369,0.81,{},2021-07-02 12:39:37.369000+05:30
1625209715451,0.8,{},2021-07-02 12:38:35.451000+05:30
1625209653540,0.85,{},2021-07-02 12:37:33.540000+05:30
1625209591613,0.82,{},2021-07-02 12:36:31.613000+05:30
1625209529729,0.83,{},2021-07-02 12:35:29.729000+05:30
1625209467834,0.83,{},2021-07-02 12:34:27.834000+05:30
1625209405988,0.84,{},2021-07-02 12:33:25.988000+05:30
1625209344104,0.86,{},2021-07-02 12:32:24.104000+05:30
1625209282250,0.85,{},2021-07-02 12:31:22.250000+05:30
1625209220393,0.89,{},2021-07-02 12:30:20.393000+05:30
1625209158519,0.99,{},2021-07-02 12:29:18.519000+05:30
1625209096661,1.0,{},2021-07-02 12:28:16.661000+05:30
1625209034921,0.99,{},2021-07-02 12:27:14.921000+05:30
1625208973059,1.0,{},2021-07-02 12:26:13.059000+05:30
1625208911151,1.0,{},2021-07-02 12:25:11.151000+05:30
1625208849166,1.0,{},2021-07-02 12:24:09.166000+05:30
1625208787322,0.99,{},2021-07-02 12:23:07.322000+05:30
1625208725446,0.99,{},2021-07-02 12:22:05.446000+05:30
1625208663601,0.99,{},2021-07-02 12:21:03.601000+05:30
1625208601738,1.31,{},2021-07-02 12:20:01.738000+05:30
1625208539885,1.32,{},2021-07-02 12:18:59.885000+05:30
1625208477973,1.33,{},2021-07-02 12:17:57.973000+05:30
1625208416086,1.32,{},2021-07-02 12:16:56.086000+05:30
1625208355948,1.36,{},2021-07-02 12:15:55.948000+05:30
1625208292361,1.23,{},2021-07-02 12:14:52.361000+05:30
1625208230516,1.28,{},2021-07-02 12:13:50.516000+05:30
1625208168645,0.89,{},2021-07-02 12:12:48.645000+05:30
1625208106774,0.9,{},2021-07-02 12:11:46.774000+05:30
1625208044909,0.73,{},2021-07-02 12:10:44.909000+05:30
1625207983018,0.78,{},2021-07-02 12:09:43.018000+05:30
1625207921113,0.79,{},2021-07-02 12:08:41.113000+05:30
1625207859220,0.78,{},2021-07-02 12:07:39.220000+05:30
1625207797362,0.73,{},2021-07-02 12:06:37.362000+05:30
1625207736585,0.75,{},2021-07-02 12:05:36.585000+05:30
1625207673614,0.73,{},2021-07-02 12:04:33.614000+05:30
1625207611739,0.73,{},2021-07-02 12:03:31.739000+05:30
1625207550041,0.74,{},2021-07-02 12:02:30.041000+05:30
1625207487997,0.73,{},2021-07-02 12:01:27.997000+05:30
1625207426128,0.71,{},2021-07-02 12:00:26.128000+05:30
1625207364255,0.71,{},2021-07-02 11:59:24.255000+05:30
1625207302379,0.92,{},2021-07-02 11:58:22.379000+05:30
1625207240512,0.89,{},2021-07-02 11:57:20.512000+05:30
1625207178599,0.9,{},2021-07-02 11:56:18.599000+05:30
1625207116680,0.9,{},2021-07-02 11:55:16.680000+05:30
1625207054743,0.91,{},2021-07-02 11:54:14.743000+05:30
1625206992900,0.91,{},2021-07-02 11:53:12.900000+05:30
1625206931026,0.92,{},2021-07-02 11:52:11.026000+05:30
1625206869167,0.9,{},2021-07-02 11:51:09.167000+05:30
1625206807297,0.91,{},2021-07-02 11:50:07.297000+05:30
1625206745437,0.91,{},2021-07-02 11:49:05.437000+05:30
1625206683600,0.92,{},2021-07-02 11:48:03.600000+05:30
1625206621763,0.91,{},2021-07-02 11:47:01.763000+05:30
1625206559912,0.91,{},2021-07-02 11:45:59.912000+05:30
1625206497994,0.91,{},2021-07-02 11:44:57.994000+05:30
1625206436074,0.88,{},2021-07-02 11:43:56.074000+05:30
1625206374207,0.89,{},2021-07-02 11:42:54.207000+05:30
1625206312283,0.9,{},2021-07-02 11:41:52.283000+05:30
1625206250368,0.9,{},2021-07-02 11:40:50.368000+05:30
1625206188532,0.89,{},2021-07-02 11:39:48.532000+05:30
1625206126702,0.9,{},2021-07-02 11:38:46.702000+05:30
1625206064817,0.85,{},2021-07-02 11:37:44.817000+05:30
1625206002961,0.88,{},2021-07-02 11:36:42.961000+05:30
1625205941101,0.9,{},2021-07-02 11:35:41.101000+05:30
1625205879266,0.9,{},2021-07-02 11:34:39.266000+05:30
1625205817393,0.89,{},2021-07-02 11:33:37.393000+05:30
1625205755505,0.87,{},2021-07-02 11:32:35.505000+05:30
1625205696098,0.86,{},2021-07-02 11:31:36.098000+05:30
1625205631720,0.88,{},2021-07-02 11:30:31.720000+05:30
1625205569852,0.87,{},2021-07-02 11:29:29.852000+05:30
1625205507951,0.87,{},2021-07-02 11:28:27.951000+05:30
1625205446077,0.84,{},2021-07-02 11:27:26.077000+05:30
1625205384207,0.84,{},2021-07-02 11:26:24.207000+05:30
1625205323212,1.13,{},2021-07-02 11:25:23.212000+05:30
1625205260470,1.16,{},2021-07-02 11:24:20.470000+05:30
1625205198619,1.17,{},2021-07-02 11:23:18.619000+05:30
1625205136752,1.17,{},2021-07-02 11:22:16.752000+05:30
1625205074850,1.16,{},2021-07-02 11:21:14.850000+05:30
1625205012961,1.16,{},2021-07-02 11:20:12.961000+05:30
1625204951078,1.14,{},2021-07-02 11:19:11.078000+05:30
1625204889217,1.13,{},2021-07-02 11:18:09.217000+05:30
1625204827335,1.17,{},2021-07-02 11:17:07.335000+05:30
1625204765484,1.0,{},2021-07-02 11:16:05.484000+05:30
1625204703618,1.01,{},2021-07-02 11:15:03.618000+05:30
1625204641749,1.0,{},2021-07-02 11:14:01.749000+05:30
1625204579917,0.98,{},2021-07-02 11:12:59.917000+05:30
1625204518057,1.0,{},2021-07-02 11:11:58.057000+05:30
1625204456171,1.0,{},2021-07-02 11:10:56.171000+05:30
1625204394254,0.99,{},2021-07-02 11:09:54.254000+05:30
1625204332381,1.01,{},2021-07-02 11:08:52.381000+05:30
1625204270474,1.02,{},2021-07-02 11:07:50.474000+05:30
1625204209886,1.01,{},2021-07-02 11:06:49.886000+05:30
1625204146765,1.03,{},2021-07-02 11:05:46.765000+05:30
1625161736978,0.82,{},2021-07-01 23:18:56.978000+05:30
1625161675124,0.82,{},2021-07-01 23:17:55.124000+05:30
1625161613241,0.83,{},2021-07-01 23:16:53.241000+05:30
1625161551348,0.84,{},2021-07-01 23:15:51.348000+05:30
1625161489462,0.87,{},2021-07-01 23:14:49.462000+05:30
1625161427551,0.87,{},2021-07-01 23:13:47.551000+05:30
1625161365684,0.83,{},2021-07-01 23:12:45.684000+05:30
1625161303794,0.72,{},2021-07-01 23:11:43.794000+05:30
1625161241911,0.73,{},2021-07-01 23:10:41.911000+05:30
1625161180031,0.72,{},2021-07-01 23:09:40.031000+05:30
1625161118143,0.71,{},2021-07-01 23:08:38.143000+05:30
1625161056236,0.71,{},2021-07-01 23:07:36.236000+05:30
1625160994334,0.71,{},2021-07-01 23:06:34.334000+05:30
1625160932460,0.82,{},2021-07-01 23:05:32.460000+05:30
1625160870595,0.84,{},2021-07-01 23:04:30.595000+05:30
1625160808731,0.83,{},2021-07-01 23:03:28.731000+05:30
1625160746879,0.84,{},2021-07-01 23:02:26.879000+05:30
1625160684959,0.84,{},2021-07-01 23:01:24.959000+05:30
1625160623012,0.86,{},2021-07-01 23:00:23.012000+05:30
1625160499158,0.88,{},2021-07-01 22:58:19.158000+05:30
1625160437256,0.85,{},2021-07-01 22:57:17.256000+05:30
1625160375358,0.86,{},2021-07-01 22:56:15.358000+05:30
1625160313539,0.85,{},2021-07-01 22:55:13.539000+05:30
1625160251826,0.85,{},2021-07-01 22:54:11.826000+05:30
1625160127936,0.57,{},2021-07-01 22:52:07.936000+05:30
1625160066012,0.57,{},2021-07-01 22:51:06.012000+05:30
1625160004164,0.58,{},2021-07-01 22:50:04.164000+05:30
1625159942322,0.56,{},2021-07-01 22:49:02.322000+05:30
1625159880444,0.57,{},2021-07-01 22:48:00.444000+05:30
1625159818780,0.57,{},2021-07-01 22:46:58.780000+05:30
1625159756676,0.57,{},2021-07-01 22:45:56.676000+05:30
1625159694817,0.8,{},2021-07-01 22:44:54.817000+05:30
1625159632944,0.8,{},2021-07-01 22:43:52.944000+05:30
1625159571058,0.8,{},2021-07-01 22:42:51.058000+05:30
1625159509153,0.8,{},2021-07-01 22:41:49.153000+05:30
1625159447217,0.79,{},2021-07-01 22:40:47.217000+05:30
1625159385300,0.79,{},2021-07-01 22:39:45.300000+05:30
1625159323333,0.79,{},2021-07-01 22:38:43.333000+05:30
1625159261407,0.82,{},2021-07-01 22:37:41.407000+05:30
1625159199477,0.82,{},2021-07-01 22:36:39.477000+05:30
1625159137565,0.57,{},2021-07-01 22:35:37.565000+05:30
1625159075703,0.57,{},2021-07-01 22:34:35.703000+05:30
1625159013815,0.57,{},2021-07-01 22:33:33.815000+05:30
1625158951951,0.63,{},2021-07-01 22:32:31.951000+05:30
1625158890099,0.64,{},2021-07-01 22:31:30.099000+05:30
1625158828231,0.64,{},2021-07-01 22:30:28.231000+05:30
1625158766351,0.63,{},2021-07-01 22:29:26.351000+05:30
1625158704455,0.64,{},2021-07-01 22:28:24.455000+05:30
1625158642592,1.11,{},2021-07-01 22:27:22.592000+05:30
1625158580703,1.11,{},2021-07-01 22:26:20.703000+05:30
1625158518807,1.11,{},2021-07-01 22:25:18.807000+05:30
1625158456969,1.12,{},2021-07-01 22:24:16.969000+05:30
1625158395099,1.12,{},2021-07-01 22:23:15.099000+05:30
1625158333244,1.11,{},2021-07-01 22:22:13.244000+05:30
1625158271375,1.11,{},2021-07-01 22:21:11.375000+05:30
1625158209475,1.14,{},2021-07-01 22:20:09.475000+05:30
1625158147496,1.13,{},2021-07-01 22:19:07.496000+05:30
1625158085485,1.13,{},2021-07-01 22:18:05.485000+05:30
1625158023473,1.14,{},2021-07-01 22:17:03.473000+05:30
1625157961477,1.13,{},2021-07-01 22:16:01.477000+05:30
1625157899481,1.15,{},2021-07-01 22:14:59.481000+05:30
1625157837490,1.16,{},2021-07-01 22:13:57.490000+05:30
1625157775480,1.13,{},2021-07-01 22:12:55.480000+05:30
1625157713433,1.15,{},2021-07-01 22:11:53.433000+05:30
1625157651437,1.16,{},2021-07-01 22:10:51.437000+05:30
1625157589382,1.14,{},2021-07-01 22:09:49.382000+05:30
1625157527347,1.14,{},2021-07-01 22:08:47.347000+05:30
1625157466257,1.15,{},2021-07-01 22:07:46.257000+05:30
1625157403247,1.16,{},2021-07-01 22:06:43.247000+05:30
1625157341255,1.15,{},2021-07-01 22:05:41.255000+05:30
1625157279284,1.17,{},2021-07-01 22:04:39.284000+05:30
1625157217377,1.55,{},2021-07-01 22:03:37.377000+05:30
1625157155496,1.54,{},2021-07-01 22:02:35.496000+05:30
1625157093633,1.23,{},2021-07-01 22:01:33.633000+05:30
1625157031769,1.22,{},2021-07-01 22:00:31.769000+05:30
1625156969927,1.25,{},2021-07-01 21:59:29.927000+05:30
1625156908063,1.24,{},2021-07-01 21:58:28.063000+05:30
1625156846197,1.28,{},2021-07-01 21:57:26.197000+05:30
1625156784316,1.23,{},2021-07-01 21:56:24.316000+05:30
1625156722464,1.25,{},2021-07-01 21:55:22.464000+05:30
1625156660576,1.21,{},2021-07-01 21:54:20.576000+05:30
1625156536868,1.11,{},2021-07-01 21:52:16.868000+05:30
1625156474978,1.12,{},2021-07-01 21:51:14.978000+05:30
1625156351206,1.11,{},2021-07-01 21:49:11.206000+05:30
1625156289300,1.1,{},2021-07-01 21:48:09.300000+05:30
1625156227386,1.11,{},2021-07-01 21:47:07.386000+05:30
1625156165463,1.11,{},2021-07-01 21:46:05.463000+05:30
1625156103561,1.11,{},2021-07-01 21:45:03.561000+05:30
1625156041648,1.13,{},2021-07-01 21:44:01.648000+05:30
1625155979773,1.13,{},2021-07-01 21:42:59.773000+05:30
1625155917870,1.11,{},2021-07-01 21:41:57.870000+05:30
1625155855965,1.11,{},2021-07-01 21:40:55.965000+05:30
1625155794118,1.12,{},2021-07-01 21:39:54.118000+05:30
1625155732231,1.14,{},2021-07-01 21:38:52.231000+05:30
1625155670385,1.11,{},2021-07-01 21:37:50.385000+05:30
1625155608522,1.11,{},2021-07-01 21:36:48.522000+05:30
1625155546666,1.11,{},2021-07-01 21:35:46.666000+05:30
1625155484818,1.1,{},2021-07-01 21:34:44.818000+05:30
1625155422974,1.11,{},2021-07-01 21:33:42.974000+05:30
1625155361104,1.11,{},2021-07-01 21:32:41.104000+05:30
1625155299251,1.12,{},2021-07-01 21:31:39.251000+05:30
1625155237392,1.11,{},2021-07-01 21:30:37.392000+05:30
1625155175552,1.11,{},2021-07-01 21:29:35.552000+05:30
1625155113718,1.14,{},2021-07-01 21:28:33.718000+05:30
1625155051866,1.12,{},2021-07-01 21:27:31.866000+05:30
1625154989997,1.13,{},2021-07-01 21:26:29.997000+05:30
1625154928160,1.13,{},2021-07-01 21:25:28.160000+05:30
1625154866252,1.13,{},2021-07-01 21:24:26.252000+05:30
1625154804335,1.13,{},2021-07-01 21:23:24.335000+05:30
1625154742448,1.14,{},2021-07-01 21:22:22.448000+05:30
1625154680513,1.12,{},2021-07-01 21:21:20.513000+05:30
1625154618590,1.11,{},2021-07-01 21:20:18.590000+05:30
1625154556720,1.12,{},2021-07-01 21:19:16.720000+05:30
1625154494811,1.12,{},2021-07-01 21:18:14.811000+05:30
1625154432894,1.23,{},2021-07-01 21:17:12.894000+05:30
1625154371015,1.24,{},2021-07-01 21:16:11.015000+05:30
1625154309153,1.25,{},2021-07-01 21:15:09.153000+05:30
1625154247242,1.26,{},2021-07-01 21:14:07.242000+05:30
1625154185295,1.24,{},2021-07-01 21:13:05.295000+05:30
1625154123414,1.24,{},2021-07-01 21:12:03.414000+05:30
1625154061555,1.24,{},2021-07-01 21:11:01.555000+05:30
1625153937755,1.24,{},2021-07-01 21:08:57.755000+05:30
1625153875860,1.25,{},2021-07-01 21:07:55.860000+05:30
1625153813944,1.27,{},2021-07-01 21:06:53.944000+05:30
1625153752064,1.26,{},2021-07-01 21:05:52.064000+05:30
1625153690189,1.27,{},2021-07-01 21:04:50.189000+05:30
1625153628288,1.27,{},2021-07-01 21:03:48.288000+05:30
1625153566387,1.28,{},2021-07-01 21:02:46.387000+05:30
1625153504505,1.27,{},2021-07-01 21:01:44.505000+05:30
1625153442622,1.25,{},2021-07-01 21:00:42.622000+05:30
1625153380747,1.28,{},2021-07-01 20:59:40.747000+05:30
1625153318937,1.27,{},2021-07-01 20:58:38.937000+05:30
1625153257067,1.27,{},2021-07-01 20:57:37.067000+05:30
1625153195205,1.29,{},2021-07-01 20:56:35.205000+05:30
1625153133338,1.3,{},2021-07-01 20:55:33.338000+05:30
1625153071492,1.3,{},2021-07-01 20:54:31.492000+05:30
1625153009630,1.29,{},2021-07-01 20:53:29.630000+05:30
1625152947778,1.24,{},2021-07-01 20:52:27.778000+05:30
1625152885936,1.17,{},2021-07-01 20:51:25.936000+05:30
1625152824092,1.02,{},2021-07-01 20:50:24.092000+05:30
1625152762214,1.03,{},2021-07-01 20:49:22.214000+05:30
1625152700291,1.02,{},2021-07-01 20:48:20.291000+05:30
1625152638438,1.05,{},2021-07-01 20:47:18.438000+05:30
1625152576615,0.87,{},2021-07-01 20:46:16.615000+05:30
1625152514707,0.88,{},2021-07-01 20:45:14.707000+05:30
1625152452798,0.87,{},2021-07-01 20:44:12.798000+05:30
1625152390848,0.86,{},2021-07-01 20:43:10.848000+05:30
1625152328951,0.86,{},2021-07-01 20:42:08.951000+05:30
1625152266983,0.86,{},2021-07-01 20:41:06.983000+05:30
1625152205052,0.85,{},2021-07-01 20:40:05.052000+05:30
1625152143096,0.84,{},2021-07-01 20:39:03.096000+05:30
1625152081170,0.85,{},2021-07-01 20:38:01.170000+05:30
1625152019268,0.84,{},2021-07-01 20:36:59.268000+05:30
1625151957339,0.85,{},2021-07-01 20:35:57.339000+05:30
1625151895598,0.85,{},2021-07-01 20:34:55.598000+05:30
1625151833536,0.85,{},2021-07-01 20:33:53.536000+05:30
1625151771660,0.85,{},2021-07-01 20:32:51.660000+05:30
1625151709776,0.85,{},2021-07-01 20:31:49.776000+05:30
1625151647901,0.84,{},2021-07-01 20:30:47.901000+05:30
1625151586030,0.85,{},2021-07-01 20:29:46.030000+05:30
1625151524187,0.85,{},2021-07-01 20:28:44.187000+05:30
1625151462300,0.85,{},2021-07-01 20:27:42.300000+05:30
1625151400448,1.03,{},2021-07-01 20:26:40.448000+05:30
1625151338596,1.03,{},2021-07-01 20:25:38.596000+05:30
1625151276741,1.03,{},2021-07-01 20:24:36.741000+05:30
1625151214866,1.03,{},2021-07-01 20:23:34.866000+05:30
1625151153001,1.03,{},2021-07-01 20:22:33.001000+05:30
1625151091146,1.04,{},2021-07-01 20:21:31.146000+05:30
1625151029272,1.04,{},2021-07-01 20:20:29.272000+05:30
1625150967408,1.01,{},2021-07-01 20:19:27.408000+05:30
1625150905478,1.03,{},2021-07-01 20:18:25.478000+05:30
1625150843558,1.03,{},2021-07-01 20:17:23.558000+05:30
1625150781633,1.03,{},2021-07-01 20:16:21.633000+05:30
1625150719713,1.04,{},2021-07-01 20:15:19.713000+05:30
1625150657753,1.04,{},2021-07-01 20:14:17.753000+05:30
1625150595820,1.03,{},2021-07-01 20:13:15.820000+05:30
1625150533874,1.05,{},2021-07-01 20:12:13.874000+05:30
1625150472884,1.03,{},2021-07-01 20:11:12.884000+05:30
1625150410065,1.03,{},2021-07-01 20:10:10.065000+05:30
1625150348181,1.02,{},2021-07-01 20:09:08.181000+05:30
1625150286290,1.02,{},2021-07-01 20:08:06.290000+05:30
1625150224404,1.02,{},2021-07-01 20:07:04.404000+05:30
1625150162526,1.02,{},2021-07-01 20:06:02.526000+05:30
1625150100665,1.01,{},2021-07-01 20:05:00.665000+05:30
1625150038818,1.02,{},2021-07-01 20:03:58.818000+05:30
1625149976913,0.99,{},2021-07-01 20:02:56.913000+05:30
1625149915176,1.0,{},2021-07-01 20:01:55.176000+05:30
1625149791301,1.01,{},2021-07-01 19:59:51.301000+05:30
1625149729390,1.01,{},2021-07-01 19:58:49.390000+05:30
1625149667523,1.0,{},2021-07-01 19:57:47.523000+05:30
1625149605663,1.01,{},2021-07-01 19:56:45.663000+05:30
1625149543836,0.99,{},2021-07-01 19:55:43.836000+05:30
1625149481954,1.0,{},2021-07-01 19:54:41.954000+05:30
1625149420075,1.0,{},2021-07-01 19:53:40.075000+05:30
1625149358234,1.0,{},2021-07-01 19:52:38.234000+05:30
1625149296371,0.83,{},2021-07-01 19:51:36.371000+05:30
1625149234494,0.84,{},2021-07-01 19:50:34.494000+05:30
1625149172638,0.82,{},2021-07-01 19:49:32.638000+05:30
1625149110777,0.83,{},2021-07-01 19:48:30.777000+05:30
1625149048887,0.82,{},2021-07-01 19:47:28.887000+05:30
1625148986984,0.83,{},2021-07-01 19:46:26.984000+05:30
1625148925076,0.82,{},2021-07-01 19:45:25.076000+05:30
1625148863188,0.82,{},2021-07-01 19:44:23.188000+05:30
1625148801299,1.02,{},2021-07-01 19:43:21.299000+05:30
1625148739379,1.0,{},2021-07-01 19:42:19.379000+05:30
1625148677478,1.01,{},2021-07-01 19:41:17.478000+05:30
1625148615565,1.0,{},2021-07-01 19:40:15.565000+05:30
1625148553669,1.01,{},2021-07-01 19:39:13.669000+05:30
1625148491814,0.99,{},2021-07-01 19:38:11.814000+05:30
1625148429970,0.99,{},2021-07-01 19:37:09.970000+05:30
1625148368109,0.99,{},2021-07-01 19:36:08.109000+05:30
1625148306194,1.01,{},2021-07-01 19:35:06.194000+05:30
1625148244274,1.0,{},2021-07-01 19:34:04.274000+05:30
1625148182365,1.01,{},2021-07-01 19:33:02.365000+05:30
1625148120449,1.01,{},2021-07-01 19:32:00.449000+05:30
1625148058537,1.02,{},2021-07-01 19:30:58.537000+05:30
1625147996615,0.95,{},2021-07-01 19:29:56.615000+05:30
1625147934735,0.95,{},2021-07-01 19:28:54.735000+05:30
1625147872875,0.95,{},2021-07-01 19:27:52.875000+05:30
1625147811037,0.94,{},2021-07-01 19:26:51.037000+05:30
1625147749148,0.96,{},2021-07-01 19:25:49.148000+05:30
1625147687289,0.95,{},2021-07-01 19:24:47.289000+05:30
1625147625431,0.95,{},2021-07-01 19:23:45.431000+05:30
1625147563570,0.95,{},2021-07-01 19:22:43.570000+05:30
1625147501693,0.95,{},2021-07-01 19:21:41.693000+05:30
1625147439839,0.97,{},2021-07-01 19:20:39.839000+05:30
1625147377949,0.97,{},2021-07-01 19:19:37.949000+05:30
1625147316010,0.98,{},2021-07-01 19:18:36.010000+05:30
1625147254117,0.95,{},2021-07-01 19:17:34.117000+05:30
1625147192223,0.94,{},2021-07-01 19:16:32.223000+05:30
1625147130338,0.95,{},2021-07-01 19:15:30.338000+05:30
1625147068438,0.95,{},2021-07-01 19:14:28.438000+05:30
1625147006528,0.97,{},2021-07-01 19:13:26.528000+05:30
1625146944630,0.94,{},2021-07-01 19:12:24.630000+05:30
1625146882733,0.94,{},2021-07-01 19:11:22.733000+05:30
1625146820906,0.95,{},2021-07-01 19:10:20.906000+05:30
1625146759035,0.96,{},2021-07-01 19:09:19.035000+05:30
1625146697129,0.94,{},2021-07-01 19:08:17.129000+05:30
1625146635218,0.92,{},2021-07-01 19:07:15.218000+05:30
1625146573287,0.92,{},2021-07-01 19:06:13.287000+05:30
1625146511378,0.9,{},2021-07-01 19:05:11.378000+05:30
1625146449519,0.91,{},2021-07-01 19:04:09.519000+05:30
1625146387662,0.92,{},2021-07-01 19:03:07.662000+05:30
1625146325751,0.91,{},2021-07-01 19:02:05.751000+05:30
1625146263905,0.9,{},2021-07-01 19:01:03.905000+05:30
1625146202052,0.74,{},2021-07-01 19:00:02.052000+05:30
1625146140151,0.68,{},2021-07-01 18:59:00.151000+05:30
1625146078256,0.69,{},2021-07-01 18:57:58.256000+05:30
1625146016325,0.75,{},2021-07-01 18:56:56.325000+05:30
1625145954337,0.7,{},2021-07-01 18:55:54.337000+05:30
1625145892440,0.73,{},2021-07-01 18:54:52.440000+05:30
1625145830504,0.73,{},2021-07-01 18:53:50.504000+05:30
1625145768595,0.93,{},2021-07-01 18:52:48.595000+05:30
1625145706681,0.92,{},2021-07-01 18:51:46.681000+05:30
1625145644761,0.88,{},2021-07-01 18:50:44.761000+05:30
1625145582877,0.88,{},2021-07-01 18:49:42.877000+05:30
